"Sample IDs","MPR","MS","TtT","RAF"
"1571_2024.25.KY.156_11",1.25742574257426,1.359736,48,0.0208333333333333
"1572_2024.25.KY.157_11",1.23282442748092,1.20610666666667,48,0.0208333333333333
"1573_2024.25.KY.158_11",1.25838926174497,1.32438533333333,48,0.0208333333333333
"1574_2024.25.KY.159_11",1.20306513409962,1.067688,48,0.0208333333333333
"1575_2024.25.KY.160_11",1.24110671936759,1.24374133333333,48,0.0208333333333333
"1576_2024.25.KY.161_11",1.196875,1.08333333333333,48,0.0208333333333333
"1577_2024.25.KY.162_11",1.25087108013937,1.277584,48,0.0208333333333333
"1578_2024.25.KY.165_11",6.94573643410853,2.31007746666667,44.1689189189189,0.0226403549028606
"1579_2024.25.KY.166_11",1.23913043478261,1.38164266666667,48,0.0208333333333333
"1580_2024.25.KY.167_11",1.23161764705882,1.29902,48,0.0208333333333333
"1581_2024.25.KY.168_11",1.18076923076923,1.14871733333333,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.136,0.938666666666667,48,0.0208333333333333
"Pos",9.05120481927711,1.8955824,28.6222222222222,0.0349378881987578
"Neg",1.23364485981308,1.38733066666667,48,0.0208333333333333
"1558_2024.25.KY.127_14",10.1174496644295,2.4787472,19.57,0.0510986203372509
"1559_2024.25.KY.130_14",1.20333333333333,1.164444,48,0.0208333333333333
"1560_2024.25.KY.131_10",4.80132450331126,1.54525386666667,39.1716417910448,0.0255286721280244
"1561_2024.25.KY.134_10",1.23154362416107,1.31096133333333,48,0.0208333333333333
"1562_2024.25.KY.135_10",1.25157232704403,1.38784133333333,48,0.0208333333333333
"1566_2024.25.KY.151_11",1.24253731343284,1.14427866666667,48,0.0208333333333333
"1567_2024.25.KY.152_11",1.24137931034483,1.29195466666667,48,0.0208333333333333
"1568_2024.25.KY.153_11",1.21631205673759,1.16784933333333,48,0.0208333333333333
"1569_2024.25.KY.154_11",1.30536912751678,1.33333333333333,48,0.0208333333333333
"1570_2024.25.KY.155_11",1.20701754385965,1.061988,48,0.0208333333333333
"1571_2024.25.KY.156_11",1.28239202657807,1.34662266666667,48,0.0208333333333333
"1572_2024.25.KY.157_11",2.94661921708185,1.58481586666667,47.5053571428571,0.0210502574897568
"1573_2024.25.KY.158_11",1.26910299003322,1.289036,48,0.0208333333333333
"1574_2024.25.KY.159_11",1.20071684587814,1.05615333333333,48,0.0208333333333333
"1575_2024.25.KY.160_11",1.64044943820225,1.318352,48,0.0208333333333333
"1576_2024.25.KY.161_11",5.60738255033557,3.64653306666667,46.8965517241379,0.0213235294117647
"1577_2024.25.KY.162_11",1.27335640138408,1.34256,48,0.0208333333333333
"1578_2024.25.KY.165_11",1.24285714285714,1.29523866666667,48,0.0208333333333333
"1579_2024.25.KY.166_11",1.20962199312715,1.214204,48,0.0208333333333333
"1580_2024.25.KY.167_11",1.19636363636364,1.27030266666667,48,0.0208333333333333
"1581_2024.25.KY.168_11",1.18840579710145,1.25603866666667,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.13740458015267,1.02798933333333,48,0.0208333333333333
"Pos",12.2225705329154,2.23197493333333,18.234693877551,0.0548405148293229
"Neg",1.18292682926829,1.280488,48,0.0208333333333333
"1558_2024.25.KY.127_14",8.6195652173913,2.54589373333333,25.9433962264151,0.0385454545454545
"1559_2024.25.KY.130_14",1.22388059701493,1.18408,48,0.0208333333333333
"1560_2024.25.KY.131_10",4.84175084175084,1.52188546666667,34.992,0.0285779606767261
"1561_2024.25.KY.134_10",1.29054054054054,1.351352,48,0.0208333333333333
"1562_2024.25.KY.135_10",1.27609427609428,1.33782266666667,48,0.0208333333333333
"1566_2024.25.KY.151_11",1.24054982817869,1.22794933333333,48,0.0208333333333333
"1567_2024.25.KY.152_11",1.26736111111111,1.26851866666667,48,0.0208333333333333
"1568_2024.25.KY.153_11",1.24199288256228,1.19572933333333,48,0.0208333333333333
"1569_2024.25.KY.154_11",1.27681660899654,1.22260666666667,48,0.0208333333333333
"1570_2024.25.KY.155_11",1.15899581589958,0.725244,48,0.0208333333333333
"1571_2024.25.KY.156_11",1.25986842105263,1.28947333333333,48,0.0208333333333333
"1572_2024.25.KY.157_11",1.28853754940711,1.37549466666667,48,0.0208333333333333
"1573_2024.25.KY.158_11",1.29666666666667,1.34222266666667,48,0.0208333333333333
"1574_2024.25.KY.159_11",1.22846441947566,1.123596,48,0.0208333333333333
"1575_2024.25.KY.160_11",1.22962962962963,1.20493866666667,48,0.0208333333333333
"1576_2024.25.KY.161_11",1.30344827586207,1.27356266666667,48,0.0208333333333333
"1577_2024.25.KY.162_11",1.24914675767918,1.26507333333333,48,0.0208333333333333
"1578_2024.25.KY.165_11",1.24734982332155,1.28621866666667,48,0.0208333333333333
"1579_2024.25.KY.166_11",1.25252525252525,1.30639733333333,48,0.0208333333333333
"1580_2024.25.KY.167_11",1.25735294117647,1.29411733333333,48,0.0208333333333333
"1581_2024.25.KY.168_11",1.19011406844106,1.150824,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.18772563176895,1.145608,48,0.0208333333333333
"Pos",6.17460317460317,2.0359788,23.0145631067961,0.0434507487871757
"Neg",1.24223602484472,1.35403733333333,48,0.0208333333333333
"1558_2024.25.KY.127_14",14.1569965870307,4.44596133333333,20.4859813084112,0.0488138686131387
"1559_2024.25.KY.130_14",14.6961130742049,3.66077733333333,30.0606060606061,0.0332661290322581
"1560_2024.25.KY.131_10",5.77814569536424,1.54966893333333,23.2032967032967,0.0430973241771253
"1561_2024.25.KY.134_10",1.2218045112782,1.062656,48,0.0208333333333333
"1562_2024.25.KY.135_10",1.29559748427673,1.383648,48,0.0208333333333333
"1566_2024.25.KY.151_11",1.23469387755102,1.23809466666667,48,0.0208333333333333
"1567_2024.25.KY.152_11",1.29491525423729,1.31073466666667,48,0.0208333333333333
"1568_2024.25.KY.153_11",1.2956204379562,1.18248133333333,48,0.0208333333333333
"1569_2024.25.KY.154_11",1.27177700348432,1.15679466666667,48,0.0208333333333333
"1570_2024.25.KY.155_11",1.21561338289963,1.09045866666667,48,0.0208333333333333
"1571_2024.25.KY.156_11",1.26402640264026,1.34213466666667,48,0.0208333333333333
"1572_2024.25.KY.157_11",15.5232974910394,6.25567506666667,42.0026595744681,0.0238080162097132
"1573_2024.25.KY.158_11",1.25694444444444,1.16666666666667,48,0.0208333333333333
"1574_2024.25.KY.159_11",1.22304832713755,1.05576266666667,48,0.0208333333333333
"1575_2024.25.KY.160_11",1.24908424908425,1.08424933333333,48,0.0208333333333333
"1576_2024.25.KY.161_11",1.2972027972028,1.22144533333333,48,0.0208333333333333
"1577_2024.25.KY.162_11",1.26736111111111,1.28703733333333,48,0.0208333333333333
"1578_2024.25.KY.165_11",1.23404255319149,1.18203333333333,48,0.0208333333333333
"1579_2024.25.KY.166_11",1.20274914089347,1.223368,48,0.0208333333333333
"1580_2024.25.KY.167_11",6.08214285714286,3.67619053333333,46.4133333333333,0.0215455328928469
"1581_2024.25.KY.168_11",1.19402985074627,1.16915466666667,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.198606271777,1.09175333333333,48,0.0208333333333333
"Pos",9.3343653250774,1.7915376,24.7331730769231,0.0404315288171834
"Neg",1.25471698113208,1.35849066666667,48,0.0208333333333333
"1558_2024.25.KY.127_14",4.55972696245734,1.70648466666667,41.1199421965318,0.0243191003338605
"1559_2024.25.KY.130_14",1.26712328767123,1.23744266666667,48,0.0208333333333333
"1560_2024.25.KY.131_10",3.19935691318328,1.31189733333333,46.6814814814815,0.0214217708663916
"1561_2024.25.KY.134_10",18.4925925925926,6.29629626666667,32.6436781609195,0.0306338028169014
"1562_2024.25.KY.135_10",1.27574750830565,1.26245866666667,48,0.0208333333333333
"1566_2024.25.KY.151_11",1.24161073825503,1.16778533333333,48,0.0208333333333333
"1567_2024.25.KY.152_11",1.29530201342282,1.16778533333333,48,0.0208333333333333
"1568_2024.25.KY.153_11",1.23104693140794,1.054152,48,0.0208333333333333
"1569_2024.25.KY.154_11",1.25,1.08796266666667,48,0.0208333333333333
"1570_2024.25.KY.155_11",1.23828125,1.04687466666667,48,0.0208333333333333
"1571_2024.25.KY.156_11",1.29765886287625,1.29765866666667,48,0.0208333333333333
"1572_2024.25.KY.157_11",1.29710144927536,1.17391333333333,48,0.0208333333333333
"1573_2024.25.KY.158_11",1.25978647686833,1.09134,48,0.0208333333333333
"1574_2024.25.KY.159_11",1.20430107526882,0.989246666666667,48,0.0208333333333333
"1575_2024.25.KY.160_11",1.26501766784452,1.09776266666667,48,0.0208333333333333
"1576_2024.25.KY.161_11",1.23247232472325,1.08733066666667,48,0.0208333333333333
"1577_2024.25.KY.162_11",15.9581881533101,4.16260173333333,27.0570652173913,0.0369589233704931
"1578_2024.25.KY.165_11",1.26297577854671,1.296424,48,0.0208333333333333
"1579_2024.25.KY.166_11",1.28522336769759,1.25544133333333,48,0.0208333333333333
"1580_2024.25.KY.167_11",1.21969696969697,1.136364,48,0.0208333333333333
"1581_2024.25.KY.168_11",1.22761194029851,1.03482533333333,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.17216117216117,1.08913333333333,48,0.0208333333333333
"Pos",10.9102167182663,1.7007224,20.5232558139535,0.0487252124645892
"Neg",1.22108843537415,1.14285733333333,48,0.0208333333333333
"1558_2024.25.KY.127_14",3.99221789883268,1.1673152,45.7327586206897,0.02186616399623
"1559_2024.25.KY.130_14",1.82229965156794,1.277584,48,0.0208333333333333
"1560_2024.25.KY.131_10",4.80254777070064,1.248408,29.578125,0.0338087691494982
"1561_2024.25.KY.134_10",1.26101694915254,1.20226,48,0.0208333333333333
"1562_2024.25.KY.135_10",1.28104575163399,1.21132933333333,48,0.0208333333333333
"1566_2024.25.KY.151_11",1.23809523809524,1.188208,48,0.0208333333333333
"1567_2024.25.KY.152_11",1.28424657534247,1.22831066666667,48,0.0208333333333333
"1568_2024.25.KY.153_11",1.26881720430108,1.05137333333333,48,0.0208333333333333
"1569_2024.25.KY.154_11",1.25974025974026,1.24675333333333,48,0.0208333333333333
"1570_2024.25.KY.155_11",1.24901185770751,1.048748,48,0.0208333333333333
"1571_2024.25.KY.156_11",1.27364864864865,1.20270266666667,48,0.0208333333333333
"1572_2024.25.KY.157_11",1.24017467248908,0.861717333333333,48,0.0208333333333333
"1573_2024.25.KY.158_11",1.23778501628665,1.14223733333333,48,0.0208333333333333
"1574_2024.25.KY.159_11",1.24548736462094,1.02045733333333,48,0.0208333333333333
"1575_2024.25.KY.160_11",1.24150943396226,1.06666666666667,48,0.0208333333333333
"1576_2024.25.KY.161_11",4.42955326460481,1.15005733333333,42.0735294117647,0.023767913317022
"1577_2024.25.KY.162_11",1.33797909407666,1.28222933333333,48,0.0208333333333333
"1578_2024.25.KY.165_11",1.25539568345324,1.13189466666667,48,0.0208333333333333
"1579_2024.25.KY.166_11",1.27027027027027,1.37387333333333,48,0.0208333333333333
"1580_2024.25.KY.167_11",1.21487603305785,1.01377466666667,48,0.0208333333333333
"1581_2024.25.KY.168_11",1.18560606060606,0.984848,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.18620689655172,1.016092,48,0.0208333333333333
"Pos",6.36334405144695,1.94640946666667,32.1565934065934,0.0310978214438274
"Neg",1.21768707482993,1.10204133333333,48,0.0208333333333333
"1558_2024.25.KY.127_14",13.3920265780731,2.6445184,16.3181818181818,0.0612813370473538
"1559_2024.25.KY.130_14",4.39310344827586,1.38850573333333,41.3025210084034,0.0242115971515768
"1560_2024.25.KY.131_10",1.28666666666667,1.22222266666667,48,0.0208333333333333
"1561_2024.25.KY.134_10",1.31046931407942,1.13598133333333,48,0.0208333333333333
"1562_2024.25.KY.135_10",1.28571428571429,1.29947066666667,48,0.0208333333333333
"1566_2024.25.KY.151_11",1.29605263157895,1.13157866666667,48,0.0208333333333333
"1567_2024.25.KY.152_11",1.2751677852349,1.19463066666667,48,0.0208333333333333
"1568_2024.25.KY.153_11",1.24221453287197,1.07035733333333,48,0.0208333333333333
"1569_2024.25.KY.154_11",1.24825174825175,1.08624666666667,48,0.0208333333333333
"1570_2024.25.KY.155_11",1.23076923076923,1.03052533333333,48,0.0208333333333333
"1571_2024.25.KY.156_11",1.31089743589744,1.24358933333333,48,0.0208333333333333
"1572_2024.25.KY.157_11",7.31034482758621,2.49655173333333,40.0491071428571,0.0249693456693791
"1573_2024.25.KY.158_11",1.32191780821918,1.21917866666667,48,0.0208333333333333
"1574_2024.25.KY.159_11",3.54639175257732,1.4112256,44.5181818181818,0.0224627322850725
"1575_2024.25.KY.160_11",1.27838827838828,1.18192933333333,48,0.0208333333333333
"1576_2024.25.KY.161_11",1.30742049469965,1.16843333333333,48,0.0208333333333333
"1577_2024.25.KY.162_11",1.30465949820789,1.24253333333333,48,0.0208333333333333
"1578_2024.25.KY.165_11",15.4701754385965,4.36491226666667,25.0584795321637,0.0399066511085181
"1579_2024.25.KY.166_11",1.26041666666667,1.217592,48,0.0208333333333333
"1580_2024.25.KY.167_11",1.21978021978022,1.12820533333333,48,0.0208333333333333
"1581_2024.25.KY.168_11",1.18928571428571,1.06666666666667,48,0.0208333333333333
"1582_2024.25.KY.169_11",1.21071428571429,1.028572,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.21259842519685,0.887138666666667,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.16287878787879,0.974748,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.22357723577236,1.05149066666667,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.20703125,1.05208266666667,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.16,0.778666666666667,48,0.0208333333333333
"1588_2024.25.KY.178_11",1.23076923076923,0.97166,48,0.0208333333333333
"1589_2024.25.KY.179_11",1.18623481781377,0.874493333333333,48,0.0208333333333333
"1590_2024.25.KY.180_11",1.23628691983122,0.933896,48,0.0208333333333333
"1592_2024.25.KY.211_12",1.22672064777328,0.8583,48,0.0208333333333333
"1593_2024.25.KY.212_12",1.25954198473282,1.08905866666667,48,0.0208333333333333
"1594_2024.25.KY.213_12",10.5542635658915,3.35400506666667,40.1745283018868,0.0248913936832218
"1595_2024.25.KY.214_12",1.24809160305344,0.997456,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.21875,0.916666666666667,48,0.0208333333333333
"1597_2024.25.KY.216_12",1.23754789272031,1.07790533333333,48,0.0208333333333333
"1598_2024.25.KY.217_12",1.20866141732283,1.00787466666667,48,0.0208333333333333
"1599_2024.25.KY.218_12",1.14509803921569,0.700653333333333,48,0.0208333333333333
"1600_2024.25.KY.219_12",1.21810699588477,0.921810666666667,48,0.0208333333333333
"1601_2024.25.KY.220_12",1.19607843137255,0.946405333333333,48,0.0208333333333333
"1602_2024.25.KY.221_12",1.21052631578947,0.977058666666667,48,0.0208333333333333
"1603_2024.25.KY.222_12",1.18577075098814,0.848485333333333,48,0.0208333333333333
"1604_2024.25.KY.223_12",13.6282051282051,3.39031346666667,41.1416666666667,0.0243062588616569
"1605_2024.25.KY.224_12",1.15079365079365,0.846561333333333,48,0.0208333333333333
"1606_2024.25.KY.225_12",1.18260869565217,0.805797333333333,48,0.0208333333333333
"1607_2024.25.KY.226_12",1.232,0.784,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.21722846441948,0.888889333333333,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.19031141868512,1.05190266666667,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.18992248062015,1.069768,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.27852348993289,1.16778533333333,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.23131672597865,1.03914533333333,48,0.0208333333333333
"1588_2024.25.KY.178_11",1.19702602230483,1.075588,48,0.0208333333333333
"1589_2024.25.KY.179_11",1.21276595744681,1.04964533333333,48,0.0208333333333333
"1590_2024.25.KY.180_11",1.21276595744681,0.926713333333333,48,0.0208333333333333
"1592_2024.25.KY.211_12",1.19047619047619,0.932845333333333,48,0.0208333333333333
"1593_2024.25.KY.212_12",1.29304029304029,1.21123333333333,48,0.0208333333333333
"1594_2024.25.KY.213_12",1.80514705882353,0.970588,48,0.0208333333333333
"1595_2024.25.KY.214_12",1.22535211267606,1.04225333333333,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.24137931034483,0.934865333333333,48,0.0208333333333333
"1597_2024.25.KY.216_12",1.23509933774834,1.090508,48,0.0208333333333333
"1598_2024.25.KY.217_12",1.19148936170213,0.992908,48,0.0208333333333333
"1599_2024.25.KY.218_12",1.26428571428571,1.080952,48,0.0208333333333333
"1600_2024.25.KY.219_12",1.2318339100346,1.05190266666667,48,0.0208333333333333
"1601_2024.25.KY.220_12",15.1511627906977,4.51679586666667,38.6285714285714,0.025887573964497
"1602_2024.25.KY.221_12",1.21031746031746,1.042328,48,0.0208333333333333
"1603_2024.25.KY.222_12",1.19767441860465,0.868217333333333,48,0.0208333333333333
"1604_2024.25.KY.223_12",1.19330855018587,0.9715,48,0.0208333333333333
"1605_2024.25.KY.224_12",1.18631178707224,0.932826666666667,48,0.0208333333333333
"1606_2024.25.KY.225_12",1.22868217054264,0.909561333333333,48,0.0208333333333333
"1607_2024.25.KY.226_12",1.16901408450704,0.802817333333333,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.19081272084806,0.866902666666667,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.20779220779221,1.07792266666667,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.22297297297297,1.15765733333333,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.20394736842105,1.12719333333333,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.22184300341297,1.032992,48,0.0208333333333333
"1588_2024.25.KY.178_11",1.22297297297297,1.067568,48,0.0208333333333333
"1589_2024.25.KY.179_11",1.22105263157895,1.04795333333333,48,0.0208333333333333
"1590_2024.25.KY.180_11",7.54635761589404,2.803532,44.4666666666667,0.0224887556221889
"1592_2024.25.KY.211_12",1.21785714285714,0.933333333333333,48,0.0208333333333333
"1593_2024.25.KY.212_12",1.21846153846154,1.04205066666667,48,0.0208333333333333
"1594_2024.25.KY.213_12",1.25270758122744,1.04452533333333,48,0.0208333333333333
"1595_2024.25.KY.214_12",1.22789115646258,1.01133733333333,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.23809523809524,1.00680266666667,48,0.0208333333333333
"1597_2024.25.KY.216_12",1.23809523809524,1.002268,48,0.0208333333333333
"1598_2024.25.KY.217_12",1.24125874125874,0.979021333333333,48,0.0208333333333333
"1599_2024.25.KY.218_12",2.37586206896552,1.21379306666667,47.8171140939597,0.0209130144917366
"1600_2024.25.KY.219_12",1.23508771929825,1.038596,48,0.0208333333333333
"1601_2024.25.KY.220_12",1.22222222222222,0.970132,48,0.0208333333333333
"1602_2024.25.KY.221_12",1.21455938697318,1.01660266666667,48,0.0208333333333333
"1603_2024.25.KY.222_12",9.04347826086956,3.95652173333333,45.5414285714286,0.0219580287963863
"1604_2024.25.KY.223_12",1.23886639676113,1.004048,48,0.0208333333333333
"1605_2024.25.KY.224_12",1.20220588235294,0.921568,48,0.0208333333333333
"1606_2024.25.KY.225_12",16.5,5.89062506666667,26.8553149606299,0.0372365768737402
"1607_2024.25.KY.226_12",1.20233463035019,0.726329333333333,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.21951219512195,0.799070666666667,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.22151898734177,1,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.24503311258278,1.019868,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.22147651006711,1.07382533333333,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.18115942028985,0.961352,48,0.0208333333333333
"1588_2024.25.KY.178_11",1.20748299319728,1.07936533333333,48,0.0208333333333333
"1589_2024.25.KY.179_11",1.21768707482993,1.13378666666667,48,0.0208333333333333
"1590_2024.25.KY.180_11",1.22727272727273,0.979021333333333,48,0.0208333333333333
"1592_2024.25.KY.211_12",5.11510791366906,1.62589933333333,45.0854430379747,0.0221801080929318
"1593_2024.25.KY.212_12",1.225,1.10416666666667,48,0.0208333333333333
"1594_2024.25.KY.213_12",1.23722627737226,0.978102666666667,48,0.0208333333333333
"1595_2024.25.KY.214_12",1.24333333333333,1.035556,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.24647887323944,1.02347466666667,48,0.0208333333333333
"1597_2024.25.KY.216_12",1.25167785234899,0.993288,48,0.0208333333333333
"1598_2024.25.KY.217_12",1.21708185053381,0.977461333333333,48,0.0208333333333333
"1599_2024.25.KY.218_12",1.22145328719723,1.03344933333333,48,0.0208333333333333
"1600_2024.25.KY.219_12",1.20257234726688,0.921757333333333,48,0.0208333333333333
"1601_2024.25.KY.220_12",1.19565217391304,0.869565333333333,48,0.0208333333333333
"1602_2024.25.KY.221_12",1.18213058419244,0.980526666666667,48,0.0208333333333333
"1603_2024.25.KY.222_12",1.24045801526718,0.992366666666667,48,0.0208333333333333
"1604_2024.25.KY.223_12",1.22727272727273,1.02020266666667,48,0.0208333333333333
"1605_2024.25.KY.224_12",1.21978021978022,0.884005333333333,48,0.0208333333333333
"1606_2024.25.KY.225_12",1.16334661354582,0.796813333333333,48,0.0208333333333333
"1607_2024.25.KY.226_12",1.1830985915493,0.755868,48,0.0208333333333333
"1583_2024.25.KY.170_11",8.08080808080808,2.64870933333333,36.3882113821138,0.0274814276936826
"1584_2024.25.KY.171_11",1.16171617161716,0.902089733333333,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.20486111111111,0.981481333333333,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.22258064516129,1.03655866666667,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.18345323741007,0.997601333333333,48,0.0208333333333333
"1588_2024.25.KY.178_11",1.20567375886525,1.05437333333333,48,0.0208333333333333
"1589_2024.25.KY.179_11",1.20070422535211,0.953052,48,0.0208333333333333
"1590_2024.25.KY.180_11",1.19672131147541,1.009836,48,0.0208333333333333
"1592_2024.25.KY.211_12",1.16666666666667,0.888889333333333,48,0.0208333333333333
"1593_2024.25.KY.212_12",1.18815331010453,0.943089333333333,48,0.0208333333333333
"1594_2024.25.KY.213_12",1.2112676056338,0.920188,48,0.0208333333333333
"1595_2024.25.KY.214_12",1.14583333333333,0.787037333333333,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.18248175182482,0.895377333333333,48,0.0208333333333333
"1597_2024.25.KY.216_12",11.9932432432432,5.11711706666667,38.9461538461538,0.0256764763973928
"1598_2024.25.KY.217_12",1.2043795620438,0.871046666666667,48,0.0208333333333333
"1599_2024.25.KY.218_12",1.21107266435986,0.871972,48,0.0208333333333333
"1600_2024.25.KY.219_12",1.20068027210884,0.911564,48,0.0208333333333333
"1601_2024.25.KY.220_12",1.17977528089888,0.858926666666667,48,0.0208333333333333
"1602_2024.25.KY.221_12",1.19723183391003,0.931949333333333,48,0.0208333333333333
"1603_2024.25.KY.222_12",1.20074349442379,0.892193333333334,48,0.0208333333333333
"1604_2024.25.KY.223_12",12.9964285714286,4.8190476,39.626213592233,0.0252358201641553
"1605_2024.25.KY.224_12",17.0557620817844,4.38661706666667,29.9573863636364,0.0333807491702229
"1606_2024.25.KY.225_12",1.16666666666667,0.761110666666667,48,0.0208333333333333
"1607_2024.25.KY.226_12",1.18861209964413,0.659549333333333,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.27622377622378,0.675990666666667,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.22789115646258,0.875284,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.13666666666667,0.906666666666667,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.23745819397993,0.833890666666667,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.20701754385965,0.977777333333333,48,0.0208333333333333
"1588_2024.25.KY.178_11",1.1877133105802,0.94198,48,0.0208333333333333
"1589_2024.25.KY.179_11",1.20477815699659,0.964732,48,0.0208333333333333
"1590_2024.25.KY.180_11",1.18275862068966,0.910345333333333,48,0.0208333333333333
"1592_2024.25.KY.211_12",1.13669064748201,0.82494,48,0.0208333333333333
"1593_2024.25.KY.212_12",1.22796352583587,0.964538666666667,48,0.0208333333333333
"1594_2024.25.KY.213_12",1.15384615384615,0.791209333333333,48,0.0208333333333333
"1595_2024.25.KY.214_12",1.20879120879121,0.830281333333333,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.16433566433566,0.923077333333333,48,0.0208333333333333
"1597_2024.25.KY.216_12",1.20983606557377,0.926776,48,0.0208333333333333
"1598_2024.25.KY.217_12",1.92988929889299,1.01844973333333,48,0.0208333333333333
"1599_2024.25.KY.218_12",1.20422535211268,0.859154666666667,48,0.0208333333333333
"1600_2024.25.KY.219_12",1.18243243243243,0.828829333333333,48,0.0208333333333333
"1601_2024.25.KY.220_12",1.21673003802281,0.887198666666667,48,0.0208333333333333
"1602_2024.25.KY.221_12",1.23745819397993,0.914158666666667,48,0.0208333333333333
"1603_2024.25.KY.222_12",1.18939393939394,0.868686666666667,48,0.0208333333333333
"1604_2024.25.KY.223_12",1.19784172661871,0.872901333333333,48,0.0208333333333333
"1605_2024.25.KY.224_12",1.22529644268775,0.822134666666667,48,0.0208333333333333
"1606_2024.25.KY.225_12",1.2015503875969,0.718346666666667,48,0.0208333333333333
"1607_2024.25.KY.226_12",1.17361111111111,0.712962666666667,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.20494699646643,0.673733333333333,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.24398625429553,0.801833333333333,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.15,0.984616,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.19135802469136,0.938272,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.21478873239437,0.882629333333333,48,0.0208333333333333
"1588_2024.25.KY.178_11",4.84067796610169,1.518644,42.8517441860465,0.0233362729801235
"1589_2024.25.KY.179_11",1.1952861952862,0.947250666666667,48,0.0208333333333333
"1590_2024.25.KY.180_11",1.18604651162791,0.819490666666667,48,0.0208333333333333
"1592_2024.25.KY.211_12",1.16438356164384,0.785387466666667,48,0.0208333333333333
"1593_2024.25.KY.212_12",1.20845921450151,0.858006666666667,48,0.0208333333333333
"1594_2024.25.KY.213_12",1.11929824561404,0.753216,48,0.0208333333333333
"1595_2024.25.KY.214_12",1.1877133105802,0.823662666666667,48,0.0208333333333333
"1596_2024.25.KY.215_12",1.19322033898305,0.768361333333333,48,0.0208333333333333
"1597_2024.25.KY.216_12",1.21523178807947,0.838852,48,0.0208333333333333
"1598_2024.25.KY.217_12",1.15087719298246,0.762573333333333,48,0.0208333333333333
"1599_2024.25.KY.218_12",1.17667844522968,0.753828,48,0.0208333333333333
"1600_2024.25.KY.219_12",1.19453924914676,0.746302666666667,48,0.0208333333333333
"1601_2024.25.KY.220_12",1.18181818181818,0.808081333333333,48,0.0208333333333333
"1602_2024.25.KY.221_12",1.20138888888889,0.800925333333333,48,0.0208333333333333
"1603_2024.25.KY.222_12",15.411320754717,6.54088053333333,41.9216216216216,0.0238540390690478
"1604_2024.25.KY.223_12",1.20357142857143,0.761905333333333,48,0.0208333333333333
"1605_2024.25.KY.224_12",1.17602996254682,0.70412,48,0.0208333333333333
"1606_2024.25.KY.225_12",1.18918918918919,0.633204,48,0.0208333333333333
"1607_2024.25.KY.226_12",1.24137931034483,0.602809333333333,48,0.0208333333333333
"1583_2024.25.KY.170_11",1.21708185053381,0.578885333333333,48,0.0208333333333333
"1584_2024.25.KY.171_11",1.22,0.671110666666667,48,0.0208333333333333
"1585_2024.25.KY.172_11",1.21160409556314,0.687144,48,0.0208333333333333
"1586_2024.25.KY.173_11",1.21359223300971,0.789644,48,0.0208333333333333
"1587_2024.25.KY.177_11",1.22377622377622,0.759906666666667,48,0.0208333333333333
